resolution_id,complaint_id,agent_id,resolution_date,resolution_type,notes
28291,33072,227,,Open,Processed refund
28292,44348,287,,Open,Work in progress
28293,10114,264,,Open,Processed refund
28294,15337,223,,Open,Investigating delay
28295,27605,231,1/16/2024,Pending,Refunded overcharge
28296,13358,227,9/2/2024,Pending,
28297,44966,234,8/20/2024,Fixed,Debugging app crash
28298,40778,276,,Open,Work in progress
28299,46722,227,,Open,Refunded overcharge
28300,48709,209,5/14/2025,Pending,
28301,24017,264,6/6/2025,Fixed,Optimized server
28302,340,237,12/25/2024,Fixed,No resolution details provided
28303,45980,277,7/22/2024,Pending,Refunded overcharge
28304,15764,270,6/25/2024,Fixed,No resolution details provided
28305,16662,239,,Open,Improved load time
28306,47484,204,,Open,Patched integration
28307,38844,289,6/24/2024,Pending,
28308,44887,245,12/31/2023,Pending,Fixed sync issue
28309,9509,239,7/21/2023,Fixed,Refunded overcharge
28310,30113,214,,Open,Patched dashboard
28311,1367,235,5/19/2025,Fixed,Waiting for engineering team
28312,27266,290,8/17/2023,Fixed,Improved load time
28313,16215,236,,Open,Updated biling system
28314,49680,284,3/22/2025,Fixed,Debugging app crash
28315,960,276,,Open,Processed refund
28316,49738,299,,Open,Patched dashboard
28317,32454,260,8/7/2024,Fixed,Processed refund
28318,12880,289,7/20/2023,Fixed,Processed refund
28319,39635,236,2/16/2025,Pending,Updated billing system
28320,14982,288,,Open,Improved load time
28321,43975,248,,Open,Fixed sync issue
28322,12441,218,,Open,Work in progress
28323,5755,245,2/3/2025,Pending,Debugging app crash
28324,26381,286,8/6/2024,Fixed,Optimized server
28325,35281,257,10/12/2024,Pending,Debugging app crash
28326,25458,263,,Open,Refunded overcharge
28327,42194,236,,Open,Work in progress
28328,18633,257,4/9/2024,Fixed,No resolution details provided
28329,40609,293,,Open,Work in progress
28330,13235,299,12/23/2024,Pending,Optimized server
28331,25930,271,,Open,Patched dashboard
28332,5208,270,10/13/2023,Fixed,No resolution details provided
28333,7161,284,7/13/2025,Fixed,Updated app version
28334,30870,227,,Open,Patched integration
28335,23074,217,2/21/2025,Fixed,No resolution details provided
28336,40331,236,7/11/2025,Fixed,Investigating delay
28337,24301,251,4/22/2024,Fixed,Enabled CSV export
28338,17402,288,10/4/2024,Fixed,Patched dashboard
28339,15441,280,,Open,Fixed sync issue
28340,19890,207,1/24/2024,Fixed,No resolution details provided
28341,36343,253,,Open,Refunded overcharge
28342,860,280,1/29/2025,Fixed,No resolution details provided
28343,19523,276,,Open,Patched integration
28344,34254,216,3/26/2024,Pending,Refunded overcharge
28345,9425,292,9/22/2023,Pending,Updated billing system
28346,15357,273,12/30/2023,Fixed,Investigating delay
28347,14782,278,,Open,Processed refund
28348,19833,253,8/14/2023,Pending,Optimized server
28349,31693,205,12/6/2024,Fixed,No resolution details provided
28350,41161,292,,Open,Processed refund
28351,35502,254,7/10/2024,Pending,
28352,5121,252,6/3/2025,Fixed,Updated app version
28353,7500,223,11/9/2023,Fixed,Fixed sync issue
28354,39729,215,1/14/2024,Pending,Updated billing system
28355,14702,214,4/22/2025,Fixed,Refunded overcharge
28356,49732,297,2/28/2024,Fixed,Resolved export error
28357,13040,294,4/16/2025,Fixed,Fixed sync issue
28358,21454,238,,Open,Patched integration
28359,17201,220,,Open,Updated billing system
28360,41748,294,11/24/2024,Fixed,No resolution details provided
28361,40650,247,,Open,Updated billing system
28362,16390,225,10/12/2023,Fixed,No resolution details provided
28363,37298,201,12/1/2023,Fixed,Processed refund
28364,41753,284,2/18/2025,Fixed,No resolution details provided
28365,31744,210,11/8/2024,Fixed,Updated app version
28366,31740,249,1/6/2024,Fixed,Updated billing system
28367,34900,211,7/15/2024,Fixed,Improved load time
28368,24458,250,,Open,Fixed sync issue
28369,31015,219,,Open,Waiting for engineering team
28370,14918,237,11/24/2024,Fixed,Processed refund
28371,15550,221,,Open,Patched dashboard
28372,45037,221,,Open,Refunded overcharge
28373,15050,219,,Open,Waiting for engineering team
28374,35658,203,9/14/2023,Fixed,Improved load time
28375,43767,237,8/5/2023,Fixed,Waiting for engineering team
28376,25626,275,,Open,Work in progress
28377,47230,204,7/17/2024,Fixed,No resolution details provided
28378,15132,233,,Open,Processed refund
28379,16600,264,7/7/2024,Fixed,Updated billing system
28380,23372,260,7/23/2023,Fixed,No resolution details provided
28381,37307,250,,Open,Work in progress
28382,13823,211,9/20/2023,Pending,Fixed sync issue
28383,20418,274,,Open,Work in progress
28384,18586,208,5/14/2025,Fixed,Fixed notification bug
28385,473,212,,Open,Work in progress
28386,37052,210,,Open,Work in progress
28387,40765,231,3/24/2024,Fixed,Resolved export error
28388,21586,205,1/2/2024,Pending,Updated app version
28389,8344,243,,Open,Updated billing system
28390,2176,286,,Open,Work in progress
28391,5201,289,,Open,Refunded overcharge
28392,11452,236,,Open,Refunded overcharge
28393,49512,230,,Open,Work in progress
28394,47011,255,3/20/2024,Fixed,Fixed login issue
28395,1788,247,,Open,Restored notification delivery
28396,13689,252,9/8/2024,Fixed,Fixed sync issue
28397,7486,262,,Open,Work in progress
28398,45192,291,,Open,Work in progress
28399,24534,239,10/13/2024,Fixed,No resolution details provided
28400,11626,242,5/26/2025,Fixed,Patched dashboard
28401,46579,255,,Open,Updated biling system
28402,20213,284,,Open,Patched dashboard
28403,45592,259,3/17/2025,Fixed,No resolution details provided
28404,7422,201,,Open,Refunded overcharge
28405,30348,204,3/24/2024,Fixed,Fixed sync issue
28406,37689,215,,Open,Fixed sync issue
28407,45909,231,2/1/2025,Pending,Updated billing system
28408,25478,262,5/27/2025,Fixed,Processed refund
28409,33011,276,,Open,Processed refund
28410,9968,208,6/13/2024,Fixed,No resolution details provided
28411,49051,217,,Open,Work in progress
28412,39484,249,,Open,Patched dashboard
28413,31880,276,3/29/2024,Fixed,No resolution details provided
28414,46703,281,,Open,Work in progress
28415,43764,281,4/8/2024,Fixed,Improved load time
28416,2776,297,8/7/2024,Pending,
28417,26758,283,6/25/2025,Fixed,No resolution details provided
28418,19970,229,6/13/2025,Pending,
28419,16177,259,6/9/2024,Pending,Refunded overcharge
28420,33033,253,4/22/2024,Fixed,No resolution details provided
28421,9035,297,6/21/2025,Fixed,No resolution details provided
28422,32324,258,4/1/2024,Pending,
28423,43926,259,,Open,Refunded overcharge
28424,41420,284,,Open,Work in progress
28425,42921,260,12/29/2024,Pending,Fixed notification bug
28426,17429,257,,Open,Updated billing system
28427,39782,225,9/17/2024,Fixed,Waiting for engineering team
28428,16272,241,,Open,Work in progress
28429,12175,221,3/20/2025,Pending,Improved load time
28430,35794,291,,Open,Work in progress
28431,8059,298,10/1/2023,Fixed,No resolution details provided
28432,38975,276,7/11/2024,Fixed,No resolution details provided
28433,19374,218,6/6/2024,Fixed,No resolution details provided
28434,29180,236,7/12/2024,Fixed,No resolution details provided
28435,40810,220,9/6/2023,Fixed,Improved load time
28436,5335,294,,Open,Updated billing system
28437,30129,220,8/21/2024,Pending,Optimized server
28438,2765,208,,Open,Waiting for engineering team
28439,37199,241,,Open,Work in progress
28440,22576,271,,Open,Updated billing system
28441,31316,252,4/6/2025,Pending,Patched integration
28442,33840,219,,Open,Improved load time
28443,47297,210,,Open,Work in progress
28444,37949,233,2/27/2025,Pending,Enabled CSV export
28445,33297,300,12/22/2023,Fixed,Fixed sync issue
28446,4155,230,,Open,Work in progress
28447,42188,257,8/21/2023,Fixed,Fixed login issue
28448,5367,282,9/2/2023,Fixed,Fixed sync issue
28449,34941,230,12/10/2024,Fixed,Improved load time
28450,41378,226,12/16/2023,Fixed,Fixed sync issue
28451,9927,286,5/4/2024,Fixed,Fixed export permissions
28452,39194,289,7/17/2024,Fixed,Restored notification delivery
28453,14585,235,8/21/2023,Pending,Fixed login issue
28454,2514,201,,Open,Work in progress
28455,2958,232,,Open,Updated app version
28456,6543,271,,Fixed,Waiting for engineering team
28457,46718,254,12/12/2024,Fixed,Patched integration
28458,44173,211,4/8/2024,Fixed,Patched integration
28459,19959,229,,Open,Work in progress
28460,4654,261,,Open,Work in progress
28461,23890,293,2/3/2025,Fixed,Fixed export permissions
28462,35896,208,9/24/2024,Fixed,Improved load time
28463,8510,206,,Open,Processed refund
28464,23180,271,7/15/2025,Fixed,Enabled CSV export
28465,1376,229,,Open,Fixed login issue
28466,8876,244,8/3/2024,Pending,Fixed sync issue
28467,9077,267,8/24/2023,Fixed,No resolution details provided
28468,25587,225,9/13/2024,Fixed,Updated app version
28469,32337,225,3/13/2025,Pending,Patched dashboard
28470,31380,284,12/24/2024,Fixed,No resolution details provided
28471,12526,299,12/3/2024,Pending,
28472,1234,278,2/1/2025,Fixed,Fixed login issue
28473,3748,265,3/22/2024,Fixed,Debugging app crash
28474,40257,271,7/24/2023,Fixed,Updated billing system
28475,1976,208,,Open,Fixed login issue
28476,37556,264,6/16/2025,Fixed,Fixed sync issue
28477,43574,203,2/15/2025,Fixed,No resolution details provided
28478,6311,272,12/10/2024,Pending,Fixed login issue
28479,30094,220,,Open,Processed refund
28480,11060,256,11/14/2024,Fixed,No resolution details provided
28481,37655,235,,Open,Work in progress
28482,49210,235,6/8/2025,Fixed,Waiting for engineering team
28483,40300,232,,Open,Work in progress
28484,32039,254,,Open,Fixed sync issue
28485,19946,234,8/24/2023,Fixed,Refunded overcharge
28486,49141,271,,Open,Work in progress
28487,7619,247,8/17/2024,Fixed,No resolution details provided
28488,20559,260,,Open,Refunded overcharge
28489,47793,251,9/27/2023,Fixed,Updated billing system
28490,27495,256,,Open,Patched integration
28491,39923,275,,Open,Restored notification delivery
28492,1865,284,1/25/2025,Fixed,Fixed sync issue
28493,18983,267,1/7/2024,Fixed,Fixed sync issue
28494,12657,284,,Open,Fixed export permissions
28495,24993,232,,Open,Work in progress
28496,26837,230,2/3/2024,Fixed,Resolved export error
28497,3387,207,6/17/2025,Fixed,Fixed sync issue
28498,7814,235,3/14/2024,Fixed,Optimized server
28499,29717,224,,Open,Debugging app crash
28500,49379,244,3/22/2025,Fixed,Fixed login issue
28501,27283,272,5/10/2024,Fixed,Restored notification delivery
28502,21663,291,7/22/2024,Fixed,Processed refund
28503,24730,227,7/6/2025,Fixed,Improved load time
28504,22856,260,9/17/2023,Fixed,Processed refund
28505,12383,249,12/4/2024,Fixed,Investigating delay
28506,14937,229,,Open,Waiting for engineering team
28507,48009,219,,Open,Fixed notification bug
28508,6929,273,,Open,Patched dashboard
28509,49608,223,,Open,Updated billing system
28510,18885,227,6/21/2025,Fixed,Updated app version
28511,9551,206,,Open,Work in progress
28512,6828,232,12/16/2023,Fixed,No resolution details provided
28513,40422,201,2/11/2025,Fixed,No resolution details provided
28514,20275,297,9/13/2023,Fixed,No resolution details provided
28515,3030,243,10/5/2023,Fixed,Fixed sync issue
28516,49645,284,8/28/2023,Pending,Processed refund
28517,26322,205,10/3/2023,Fixed,Patched integration
28518,37826,280,,Open,Work in progress
28519,29828,237,2/8/2025,Pending,Processed refund
28520,40697,201,,Open,Processed refund
28521,35044,203,,Open,Investigating delay
28522,43470,254,,Open,Debugging app crash
28523,8933,231,,Open,Work in progress
28524,27536,216,,Open,Work in progress
28525,35942,299,12/23/2024,Fixed,No resolution details provided
28526,7980,233,11/24/2024,Pending,
28527,463,251,9/14/2024,Fixed,No resolution details provided
28528,48238,225,,Open,Resolved export error
28529,5635,253,10/31/2024,Fixed,Refunded overcharge
28530,11153,290,,Open,Waiting for engineering team
28531,4241,206,,Open,Work in progress
28532,6625,284,3/13/2025,Fixed,Waiting for engineering team
28533,14785,213,9/2/2023,Fixed,Improved load time
28534,28120,239,,Open,Work in progress
28535,32581,203,2/26/2024,Fixed,Improved load time
28536,26622,260,,Open,Refunded overcharge
28537,41916,216,,Open,Work in progress
28538,1737,250,8/15/2023,Fixed,Optimized server
28539,30281,292,2/14/2024,Pending,Refunded overcharge
28540,10856,231,2/19/2024,Fixed,Investigating delay
28541,44011,254,,Open,Optimized server
28542,48712,251,,Open,Work in progress
28543,22251,276,,Open,Work in progress
28544,40012,217,,Open,Fixed login issue
28545,3208,269,6/26/2024,Fixed,Fixed login issue
28546,38118,254,7/8/2024,Fixed,Refunded overcharge
28547,36073,273,7/25/2024,Fixed,Fixed login issue
28548,23412,217,7/9/2025,Fixed,No resolution details provided
28549,2750,277,5/13/2025,Fixed,No resolution details provided
28550,44768,252,8/27/2024,Pending,Updated app version
28551,6232,244,,Open,Work in progress
28552,17781,231,,Open,Updated app version
28553,28046,237,,Open,Improved load time
28554,11554,204,,Open,Waiting for engineering team
28555,126,201,3/8/2024,Pending,Investigating delay
28556,35272,283,12/14/2024,Fixed,Improved load time
28557,4111,296,7/12/2025,Pending,Processed refund
28558,23415,287,6/1/2024,Pending,
28559,14998,267,3/26/2024,Fixed,Patched dashboard
28560,47422,201,,Open,Improved load time
28561,20653,280,12/8/2023,Fixed,Updated billing system
28562,46851,224,,Open,Fixed sync issue
28563,21523,246,11/13/2023,Fixed,Investigating delay
28564,41617,208,3/1/2025,Fixed,Fixed notification bug
28565,40930,218,2/20/2024,Fixed,Waiting for engineering team
28566,13957,218,,Open,Processed refund
28567,18346,246,6/12/2024,Pending,Refunded overcharge
28568,22642,262,1/29/2024,Fixed,Improved load time
28569,49269,246,4/9/2024,Fixed,Debugging app crash
28570,11052,224,,Open,Work in progress
28571,8184,239,,Open,Resolved export error
28572,37193,279,7/3/2024,Fixed,Fixed login issue
28573,6390,221,12/1/2024,Fixed,Updated app version
28574,29637,262,,Open,Debugging app crash
28575,2339,222,,Open,Work in progress
28576,32345,292,,Open,Patched integration
28577,30089,269,,Open,Fixed login issue
28578,13511,226,,Open,Patched dashboard
28579,27185,229,,Open,Fixed sync issue
28580,30447,248,10/5/2023,Fixed,Updated app version
28581,35422,253,9/5/2023,Fixed,Processed refund
28582,34712,297,8/11/2024,Pending,
28583,228,281,2/19/2024,Fixed,Processed refund
28584,44929,255,4/25/2025,Pending,Fixed login issue
28585,17188,241,,Open,Improved load time
28586,40548,210,11/18/2023,Pending,Fixed sync issue
28587,45623,240,7/16/2025,Fixed,Processed refund
28588,26929,253,,Open,Improved load time
28589,11336,292,,Open,Fixed notification bug
28590,23722,232,,Open,Improved load time
28591,46484,291,12/6/2023,Fixed,Improved load time
28592,37391,220,,Open,Patched dashboard
28593,37253,252,4/24/2025,Fixed,Fixed sync issue
28594,22559,211,9/20/2024,Fixed,Updated billing system
28595,33438,218,,Open,Updated billing system
28596,37297,235,8/21/2024,Fixed,Debugging app crash
28597,13034,228,7/12/2024,Fixed,Refunded overcharge
28598,27878,224,12/27/2024,Fixed,Fixed login issue
28599,14177,217,,Open,Work in progress
28600,41457,227,11/2/2024,Fixed,Improved load time
28601,18074,287,10/20/2024,Fixed,No resolution details provided
28602,35485,240,,Open,Processed refund
28603,32370,288,,Open,Fixed sync issue
28604,3136,280,6/8/2024,Fixed,Improved load time
28605,49595,283,,Open,Restored notification delivery
28606,43093,262,10/9/2023,Fixed,Patched integration
28607,28666,229,7/28/2024,Fixed,Updated billing system
28608,40881,214,5/21/2025,Pending,Debugging app crash
28609,36206,203,7/3/2025,Pending,Improved load time
28610,29222,214,11/1/2024,Fixed,No resolution details provided
28611,24255,203,3/14/2025,Pending,Processed refund
